bus,pu_a,pu_b,pu_c,distance_km,x,y,kvLL,kvBase,hour,converged,has_pv,has_load
f65ebc47-745c-47ea-88a7-abd23fb2fdfc,0.997939465200016,0.9979394652010926,0.9979394651978502,0.7134643201427067,34.67912544300204,-82.8350754166891,"[-0.003758407594321274, -0.9979323878103493, -0.8623555952493576, 0.502221070261585, 0.8661140028436788, 0.4957113175487642]",0.27712812921102037,1837,True,False,True
127a487f-f8e5-49e2-8b09-bb7318466844,1.007962459939601,1.007962459939816,1.0079624599386015,0.27914532825044375,34.675516140576136,-82.83404127497106,"[0.014593444824083038, -1.007856811298921, -0.8801263243155266, 0.4912901116049912, 0.8655328794914435, 0.5165666996939298]",0.27712812921102037,1837,True,False,False
29160497-d557-46ef-953b-030985e86c82,1.007729079508583,1.0077290795087113,1.0077290795075824,0.32037616248845313,34.675516140576136,-82.83359138789271,"[0.014381847040499747, -1.007626448754101, -0.8798210256078741, 0.4913581793885592, 0.8654391785673743, 0.5162682693655415]",0.27712812921102037,1837,True,False,True
21a5c737-9853-4b91-9264-5bba7071c44a,1.0097805979766903,1.0097805979775818,1.009780597975704,0.32037616248845313,34.675516140576136,-82.8344911620494,"[0.016246185644947175, -1.0096498985137492, -0.8825055538049388, 0.4907553396755786, 0.8662593681599915, 0.5188945588381706]",0.27712812921102037,1837,True,True,True
781b2dc1-d43f-410d-8d73-5d054884a778,1.0195021525591166,1.019502152558381,1.019502152558289,0.3373467670953574,34.673156330322776,-82.83226206433518,"[0.03921834855181062, -1.0187475449178622, -0.9018704281564942, 0.47540968622083474, 0.8626520796046836, 0.5433378586970274]",0.27712812921102037,1837,True,False,False
b60382ca-98a1-4b75-b523-efddb361e17c,1.0194767737593815,1.0194767737586403,1.0194767737585548,0.3872548094495387,34.67270644324443,-82.83226206433518,"[0.039178577188986395, -1.0187236776432107, -0.9018298728089198, 0.47543219559405786, 0.8626512956199335, 0.5432914820491527]",0.27712812921102037,1837,True,False,False
68b90fa4-32a9-48f6-822a-5c14e0262d7a,1.0194513921821433,1.0194513921813961,1.019451392181318,0.43716284811396905,34.67225655616608,-82.83226206433518,"[0.0391388084473487, -1.0186998060086443, -0.9017893149961421, 0.47545470051730965, 0.8626505065487934, 0.5432451054913346]",0.27712812921102037,1837,True,False,True
c9b6ab2c-36b4-4ee9-bc4e-1a63cb1590b7,1.0195275285813445,1.0195275285806153,1.0195275285805159,0.2874387210500043,34.67360621740112,-82.83226206433518,"[0.03925812253572231, -1.018771407832391, -0.9019109810386354, 0.4753871723976221, 0.8626528585029131, 0.5433842354347689]",0.27712812921102037,1837,True,False,True
6239cbb1-bf4c-471e-be1f-890a778af58e,1.0246098600194873,1.0246098600199347,1.0246098600184206,0.33734677078406183,34.67405610447947,-82.83226206433518,"[0.04744031690578409, -1.0235110070971312, -0.9101066915896163, 0.4706709838467855, 0.8626663746838322, 0.5528400232503455]",0.27712812921102037,1837,True,False,False
e33a7c36-8f7f-4bc7-b053-54f55c890e5e,1.0297539342944018,1.0297539342960411,1.0297539342931208,0.3872548242100119,34.674505991557815,-82.83226206433518,"[0.055622514477930096, -1.0282506023082414, -0.9183024002310934, 0.46595479049604793, 0.8626798857531632, 0.5622958118121936]",0.27712812921102037,1837,True,True,True
1e683ae3-a73e-4457-a587-085dbb419fa5,1.0194755754618936,1.0194755754611529,1.0194755754610674,0.3286705017667824,34.67360621740112,-82.83271195141353,"[0.03917672761659681, -1.0187225495900436, -0.9018279711000261, 0.4754332333441503, 0.8626512434834291, 0.5432893162458932]",0.27712812921102037,1837,True,False,True
7250aede-c77c-468f-b25a-45b6a36d4472,1.019437752420315,1.019437752419565,1.0194377524194902,0.3286705017667824,34.67360621740112,-82.83181217725684,"[0.039117517456701376, -1.018686973978966, -0.9017675566371378, 0.4754667230412431, 0.8626500391804364, 0.5432202509377226]",0.27712812921102037,1837,True,False,False
bd90ac5e-9f30-4582-9f5c-54eca933fcdc,1.019347991834554,1.0193479918337836,1.0193479918337331,0.36990228248356055,34.67360621740112,-82.83136229017849,"[0.03897691416482362, -1.0186025371487726, -0.9016241305512551, 0.47554627064876887, 0.8626472163864315, 0.5430562665000038]",0.27712812921102037,1837,True,False,True
3d6b4f5c-c488-449a-8284-c2d6435de91a,0.9981364075830823,0.9981364075830063,0.998136407583101,0.060925810917061236,34.67389461251987,-82.8341332036869,"[-0.003633702194663435, -0.9981297933715784, -0.8625889061806942, 0.5022117749985447, 0.8662226083753577, 0.49591801837303356]",0.27712812921102037,1837,True,False,True
0cb1a779-c071-4340-ad2c-7c68bdf0a47a,0.998088738443999,0.9980887384439039,0.9980887384440242,0.11083385932714732,34.67344472544152,-82.8341332036869,"[-0.0037821977533305075, -0.9980815722442941, -0.8624728976801505, 0.5023162653610534, 0.8662550954334809, 0.4957653068832405]",0.27712812921102037,1837,True,False,False
981ffc73-311c-4f88-aac2-78db9d7f11af,0.998215189202243,0.9982151892021981,0.9982151892022504,0.01969417311400893,34.67389461251987,-82.83368331660856,"[-0.003388319436687818, -0.9982094386000646, -0.862780572350813, 0.5020390899107366, 0.8661688917875008, 0.4961703486893281]",0.27712812921102037,1837,True,False,False
